Timestamp,Air,Air Pess,Snow Depth,Precip
2004-04-25 21:00:00,3.798,1024.0,6999.0,0.0
2004-04-25 22:00:00,4.061,1024.0,6999.0,0.0
2004-04-25 23:00:00,4.257,1023.0,6999.0,0.0
2004-04-26 00:00:00,2.938,1023.0,6999.0,0.0
2004-04-26 01:00:00,2.951,1023.0,6999.0,0.0
2004-04-26 02:00:00,2.97,1023.0,6999.0,0.0
2004-04-26 03:00:00,2.869,1023.0,6999.0,0.0
2004-04-26 04:00:00,3.142,1022.0,6999.0,0.0
2004-04-26 05:00:00,3.325,1022.0,6999.0,0.081
2004-04-26 06:00:00,3.112,1022.0,6999.0,0.0
2004-04-26 07:00:00,2.342,1022.0,6999.0,0.094
2004-04-26 08:00:00,3.423,1022.0,6999.0,0.0
2004-04-26 09:00:00,3.672,1023.0,6999.0,0.313
2004-04-26 10:00:00,7.35,1023.0,6999.0,0.595
2004-04-26 11:00:00,5.497,1022.0,6999.0,0.42
2004-04-26 12:00:00,7.89,1022.0,6999.0,0.548
2004-04-26 13:00:00,8.88,1021.0,6999.0,0.153
2004-04-26 14:00:00,10.03,1021.0,6999.0,0.423
2004-04-26 15:00:00,10.39,1021.0,6999.0,0.31
2004-04-26 16:00:00,8.41,1021.0,6999.0,0.0
2004-04-26 17:00:00,6.649,1020.0,6999.0,0.0
2004-04-26 18:00:00,5.62,1020.0,6999.0,0.0
2004-04-26 19:00:00,6.468,1021.0,6999.0,0.0
2004-04-26 20:00:00,5.289,1021.0,6999.0,0.0
2004-04-26 21:00:00,5.23,1021.0,6999.0,0.0
2004-04-26 22:00:00,5.272,1021.0,6999.0,0.0
2004-04-26 23:00:00,4.511,1020.0,6999.0,0.0
2004-04-27 00:00:00,4.177,1020.0,6999.0,0.0
2004-04-27 01:00:00,4.864,1020.0,6999.0,0.0
2004-04-27 02:00:00,5.647,1019.0,6999.0,0.175
2004-04-27 03:00:00,6.04,1019.0,6999.0,0.157
2004-04-27 04:00:00,6.416,1019.0,6999.0,0.157
2004-04-27 05:00:00,6.217,1018.0,6999.0,0.031
2004-04-27 06:00:00,5.936,1018.0,6999.0,0.031
2004-04-27 07:00:00,5.1,1018.0,6999.0,0.0
2004-04-27 08:00:00,5.104,1018.0,6999.0,0.0
2004-04-27 09:00:00,6.588,1018.0,6999.0,0.141
2004-04-27 10:00:00,8.2,1019.0,6999.0,0.408
2004-04-27 11:00:00,9.74,1018.0,6999.0,0.579
2004-04-27 12:00:00,10.28,1018.0,6999.0,0.423
2004-04-27 13:00:00,10.87,1018.0,6999.0,0.31
2004-04-27 14:00:00,9.53,1017.0,6999.0,0.0
2004-04-27 15:00:00,10.46,1017.0,6999.0,0.0
2004-04-27 16:00:00,10.15,1017.0,6999.0,0.031
2004-04-27 17:00:00,7.89,1017.0,6999.0,0.0
2004-04-27 18:00:00,7.76,1017.0,6999.0,0.0
2004-04-27 19:00:00,5.851,1017.0,6999.0,0.0
2004-04-27 20:00:00,5.69,1018.0,6999.0,0.0
2004-04-27 21:00:00,6.004,1018.0,6999.0,0.0
2004-04-27 22:00:00,6.831,1018.0,6999.0,0.0
2004-04-27 23:00:00,5.422,1018.0,6999.0,0.0
2004-04-28 00:00:00,6.758,1018.0,6999.0,0.141
2004-04-28 01:00:00,6.342,1019.0,6999.0,0.11
2004-04-28 02:00:00,4.815,1018.0,6999.0,0.0
2004-04-28 03:00:00,5.079,1018.0,6999.0,0.0
2004-04-28 04:00:00,5.968,1018.0,6999.0,0.031
2004-04-28 05:00:00,5.507,1018.0,6999.0,0.141
2004-04-28 06:00:00,5.453,1019.0,6999.0,0.047
2004-04-28 07:00:00,4.957,1019.0,6999.0,0.0
2004-04-28 08:00:00,5.038,1020.0,6999.0,0.094
2004-04-28 09:00:00,5.628,1021.0,6999.0,0.298
2004-04-28 10:00:00,6.66,1021.0,6999.0,0.251
2004-04-28 11:00:00,6.478,1021.0,6999.0,0.376
2004-04-28 12:00:00,6.12,1020.0,6999.0,0.0
2004-04-28 13:00:00,5.986,1020.0,6999.0,0.029
2004-04-28 14:00:00,5.66,1020.0,6999.0,0.0
2004-04-28 15:00:00,6.681,1019.0,6999.0,0.0
2004-04-28 16:00:00,5.715,1019.0,6999.0,0.0
2004-04-28 17:00:00,5.534,1019.0,6999.0,0.0
2004-04-28 18:00:00,4.44,1020.0,6999.0,0.0
2004-04-28 19:00:00,4.101,1020.0,6999.0,0.0
2004-04-28 20:00:00,3.911,1020.0,6999.0,0.0
2004-04-28 21:00:00,4.12,1021.0,6999.0,0.0
2004-04-28 22:00:00,4.364,1021.0,6999.0,0.033
2004-04-28 23:00:00,3.725,1021.0,6999.0,0.0
2004-04-29 00:00:00,3.871,1021.0,6999.0,0.0
2004-04-29 01:00:00,3.952,1021.0,6999.0,0.047
2004-04-29 02:00:00,3.977,1021.0,6999.0,0.016
2004-04-29 03:00:00,3.827,1021.0,6999.0,0.0
2004-04-29 04:00:00,5.041,1020.0,6999.0,0.0
2004-04-29 05:00:00,3.793,1020.0,6999.0,0.188
2004-04-29 06:00:00,3.492,1020.0,6999.0,0.0
2004-04-29 07:00:00,4.882,1020.0,6999.0,0.063
2004-04-29 08:00:00,4.041,1020.0,6999.0,0.094
2004-04-29 09:00:00,3.796,1020.0,6999.0,0.031
2004-04-29 10:00:00,5.617,1020.0,6999.0,0.204
2004-04-29 11:00:00,6.655,1020.0,6999.0,0.298
2004-04-29 12:00:00,8.62,1019.0,6999.0,0.548
2004-04-29 13:00:00,9.89,1019.0,6999.0,0.282
2004-04-29 14:00:00,9.53,1018.0,6999.0,0.156
2004-04-29 15:00:00,9.99,1018.0,6999.0,0.233
2004-04-29 16:00:00,9.86,1018.0,6999.0,0.016
2004-04-29 17:00:00,6.728,1018.0,6999.0,0.0
2004-04-29 18:00:00,5.52,1018.0,6999.0,0.0
2004-04-29 19:00:00,6.072,1018.0,6999.0,0.0
2004-04-29 20:00:00,4.297,1018.0,6999.0,0.0
2004-04-29 21:00:00,5.616,1018.0,6999.0,0.0
2004-04-29 22:00:00,4.374,1018.0,6999.0,0.0
2004-04-29 23:00:00,4.048,1018.0,6999.0,0.0
2004-04-30 00:00:00,4.779,1018.0,6999.0,0.079
2004-04-30 01:00:00,4.566,1018.0,6999.0,0.0
2004-04-30 02:00:00,6.232,1018.0,6999.0,0.11
2004-04-30 03:00:00,5.236,1017.0,6999.0,0.0
2004-04-30 04:00:00,5.977,1017.0,6999.0,0.047
2004-04-30 05:00:00,5.042,1017.0,6999.0,0.0
2004-04-30 06:00:00,4.672,1017.0,6999.0,0.0
2004-04-30 07:00:00,3.947,1017.0,6999.0,0.0
2004-04-30 08:00:00,4.558,1017.0,6999.0,0.141
2004-04-30 09:00:00,6.434,1018.0,6999.0,0.266
2004-04-30 10:00:00,7.93,1017.0,6999.0,0.501
2004-04-30 11:00:00,8.79,1017.0,6999.0,0.548
2004-04-30 12:00:00,8.36,1017.0,6999.0,0.404
2004-04-30 13:00:00,10.26,1016.0,6999.0,0.407
2004-04-30 14:00:00,9.22,1016.0,6999.0,0.169
2004-04-30 15:00:00,9.46,1016.0,6999.0,0.061
2004-04-30 16:00:00,9.7,1016.0,6999.0,0.076
2004-04-30 17:00:00,9.0,1016.0,6999.0,0.0
2004-04-30 18:00:00,8.03,1016.0,6999.0,0.0
2004-04-30 19:00:00,7.65,1017.0,6999.0,0.0
2004-04-30 20:00:00,6.531,1017.0,6999.0,0.0
2004-04-30 21:00:00,6.074,1016.0,6999.0,0.0
2004-04-30 22:00:00,5.615,1016.0,6999.0,0.0
2004-04-30 23:00:00,6.336,1016.0,6999.0,0.0
2004-05-01 00:00:00,6.452,1016.0,6999.0,0.0
2004-05-01 01:00:00,6.762,1016.0,6999.0,0.094
2004-05-01 02:00:00,6.824,1015.0,6999.0,0.0
2004-05-01 03:00:00,6.191,1014.0,6999.0,0.0
2004-05-01 04:00:00,5.532,1013.0,6999.0,0.0
2004-05-01 05:00:00,5.421,1012.0,6999.0,0.0
2004-05-01 06:00:00,6.288,1012.0,6999.0,0.016
2004-05-01 07:00:00,6.915,1011.0,6999.0,0.11
2004-05-01 08:00:00,10.37,1011.0,6999.0,0.251
2004-05-01 09:00:00,11.87,1010.0,6999.0,0.658
2004-05-01 10:00:00,12.19,1010.0,6999.0,0.625
2004-05-01 11:00:00,11.05,1009.0,6999.0,0.0
2004-05-01 12:00:00,10.17,1008.0,6999.0,0.016
2004-05-01 13:00:00,8.94,1006.0,6999.0,0.0
2004-05-01 14:00:00,9.68,1005.0,6999.0,0.344
2004-05-01 15:00:00,9.21,1005.0,6999.0,6.451
2004-05-01 16:00:00,11.13,1005.0,6999.0,13.68
2004-05-01 17:00:00,11.84,1006.0,6999.0,3.867
2004-05-01 18:00:00,11.49,1007.0,6999.0,4.087
2004-05-01 19:00:00,12.0,1008.0,6999.0,0.752
2004-05-01 20:00:00,11.69,1008.0,6999.0,0.593
2004-05-01 21:00:00,12.18,1008.0,6999.0,0.0
2004-05-01 22:00:00,11.96,1009.0,6999.0,1.908
2004-05-01 23:00:00,12.25,1010.0,6999.0,0.078
2004-05-02 00:00:00,11.47,1010.0,6999.0,0.0
2004-05-02 01:00:00,11.26,1010.0,6999.0,0.047
2004-05-02 02:00:00,11.7,1010.0,6999.0,0.0
2004-05-02 03:00:00,11.81,1010.0,6999.0,0.016
2004-05-02 04:00:00,11.3,1010.0,6999.0,0.0
2004-05-02 05:00:00,11.76,1010.0,6999.0,2.614
2004-05-02 06:00:00,11.15,1010.0,6999.0,0.751
2004-05-02 07:00:00,10.92,1010.0,6999.0,0.016
2004-05-02 08:00:00,10.33,1010.0,6999.0,0.0
2004-05-02 09:00:00,10.47,1010.0,6999.0,0.0
2004-05-02 10:00:00,10.32,1010.0,6999.0,0.582
2004-05-02 11:00:00,10.34,1011.0,6999.0,0.0
2004-05-02 12:00:00,9.67,1010.0,6999.0,1.552
2004-05-02 13:00:00,11.15,1009.0,6999.0,0.0
2004-05-02 14:00:00,10.34,1008.0,6999.0,0.204
2004-05-02 15:00:00,8.14,1007.0,6999.0,3.429
2004-05-02 16:00:00,8.2,1006.0,6999.0,3.586
2004-05-02 17:00:00,9.13,1005.0,6999.0,3.46
2004-05-02 18:00:00,8.01,1004.0,6999.0,4.572
2004-05-02 19:00:00,8.03,1004.0,6999.0,4.963
2004-05-02 20:00:00,7.58,1003.0,6999.0,6.547
2004-05-02 21:00:00,7.3,1003.0,6999.0,8.44
2004-05-02 22:00:00,8.4,1002.0,6999.0,7.15
2004-05-02 23:00:00,9.03,1000.0,6999.0,6.438
2004-05-03 00:00:00,8.52,999.0,6999.0,6.154
2004-05-03 01:00:00,8.25,999.0,6999.0,7.24
2004-05-03 02:00:00,9.14,998.0,6999.0,7.3
2004-05-03 03:00:00,8.89,998.0,6999.0,5.435
2004-05-03 04:00:00,8.43,997.0,6999.0,3.207
2004-05-03 05:00:00,8.41,997.0,6999.0,5.154
2004-05-03 06:00:00,7.09,997.0,6999.0,4.997
2004-05-03 07:00:00,8.23,997.0,6999.0,1.331
2004-05-03 08:00:00,8.05,998.0,6999.0,0.125
2004-05-03 09:00:00,7.53,998.0,6999.0,0.83
2004-05-03 10:00:00,8.39,998.0,6999.0,0.0
2004-05-03 11:00:00,6.86,997.0,6999.0,0.72
2004-05-03 12:00:00,6.374,996.0,6999.0,0.72
2004-05-03 13:00:00,5.047,995.0,6999.0,2.788
2004-05-03 14:00:00,3.973,995.0,6999.0,10.23
2004-05-03 15:00:00,2.732,996.0,6999.0,6.405
2004-05-03 16:00:00,4.586,997.0,6999.0,0.697
2004-05-03 17:00:00,4.536,997.0,6999.0,0.489
2004-05-03 18:00:00,4.998,997.0,6999.0,0.0
2004-05-03 19:00:00,4.958,998.0,6999.0,0.204
2004-05-03 20:00:00,4.984,999.0,6999.0,0.023
2004-05-03 21:00:00,4.34,1000.0,6999.0,0.0
2004-05-03 22:00:00,3.79,1001.0,6999.0,0.0
2004-05-03 23:00:00,3.311,1002.0,6999.0,0.141
2004-05-04 00:00:00,3.599,1003.0,6999.0,0.204
2004-05-04 01:00:00,3.223,1003.0,6999.0,0.016
2004-05-04 02:00:00,2.842,1004.0,6999.0,0.0
2004-05-04 03:00:00,2.708,1005.0,6999.0,0.047
2004-05-04 04:00:00,3.61,1004.0,6999.0,0.031
2004-05-04 05:00:00,2.39,1005.0,6999.0,0.0
2004-05-04 06:00:00,3.3,1005.0,6999.0,0.83
2004-05-04 07:00:00,4.063,1005.0,6999.0,1.332
2004-05-04 08:00:00,3.223,1005.0,6999.0,1.018
2004-05-04 09:00:00,7.0,1005.0,6999.0,1.426
2004-05-04 10:00:00,7.47,1006.0,6999.0,0.392
2004-05-04 11:00:00,7.95,1006.0,6999.0,0.83
2004-05-04 12:00:00,7.53,1006.0,6999.0,2.547
2004-05-04 13:00:00,8.06,1005.0,6999.0,5.351
2004-05-04 14:00:00,7.96,1006.0,6999.0,6.704
2004-05-04 15:00:00,7.4,1005.0,6999.0,8.16
2004-05-04 16:00:00,7.88,1003.0,6999.0,7.89
2004-05-04 17:00:00,7.71,1002.0,6999.0,8.76
2004-05-04 18:00:00,10.27,1001.0,6999.0,12.1
2004-05-04 19:00:00,9.15,1002.0,6999.0,11.48
2004-05-04 20:00:00,9.12,1001.0,6999.0,9.88
2004-05-04 21:00:00,9.08,998.0,6999.0,15.57
2004-05-04 22:00:00,11.45,999.0,6999.0,14.09
2004-05-04 23:00:00,10.9,998.0,6999.0,26.62
2004-05-05 00:00:00,10.96,997.0,6999.0,9.58
2004-05-05 01:00:00,9.4,995.0,6999.0,6.652
2004-05-05 02:00:00,8.81,995.0,6999.0,4.641
2004-05-05 03:00:00,11.27,994.0,6999.0,1.53
2004-05-05 04:00:00,11.04,993.0,6999.0,2.445
2004-05-05 05:00:00,9.55,990.0,6999.0,11.46
2004-05-05 06:00:00,9.0,993.0,6999.0,12.42
2004-05-05 07:00:00,6.835,994.0,6999.0,3.868
2004-05-05 08:00:00,5.857,994.0,6999.0,3.007
2004-05-05 09:00:00,4.942,995.0,6999.0,5.105
2004-05-05 10:00:00,4.15,996.0,6999.0,4.369
2004-05-05 11:00:00,3.65,997.0,6999.0,4.66
2004-05-05 12:00:00,2.627,998.0,6999.0,2.793
2004-05-05 13:00:00,3.021,998.0,6999.0,2.448
2004-05-05 14:00:00,2.639,998.0,6999.0,0.778
2004-05-05 15:00:00,3.281,998.0,6999.0,1.488
2004-05-05 16:00:00,2.234,998.0,6999.0,0.172
2004-05-05 17:00:00,1.566,998.0,6999.0,2.24
2004-05-05 18:00:00,1.544,999.0,6999.0,1.156
2004-05-05 19:00:00,1.189,998.0,6999.0,0.684
2004-05-05 20:00:00,1.761,998.0,6999.0,1.028
2004-05-05 21:00:00,1.73,998.0,6999.0,3.463
2004-05-05 22:00:00,2.263,998.0,6999.0,1.441
2004-05-05 23:00:00,3.025,997.0,6999.0,3.259
2004-05-06 00:00:00,2.656,995.0,6999.0,2.538
2004-05-06 01:00:00,3.159,993.0,6999.0,2.397
2004-05-06 02:00:00,3.678,992.0,6999.0,9.87
2004-05-06 03:00:00,3.397,993.0,6999.0,5.312
2004-05-06 04:00:00,2.644,995.0,6999.0,3.384
2004-05-06 05:00:00,1.451,995.0,6999.0,1.159
2004-05-06 06:00:00,1.112,995.0,6999.0,1.159
2004-05-06 07:00:00,1.475,998.0,6999.0,1.222
2004-05-06 08:00:00,1.377,998.0,6999.0,0.548
2004-05-06 09:00:00,1.9,1001.0,6999.0,0.303
2004-05-06 10:00:00,2.226,1002.0,6999.0,0.731
2004-05-06 11:00:00,1.465,1003.0,6999.0,0.397
2004-05-06 12:00:00,1.663,1003.0,6999.0,0.981
2004-05-06 13:00:00,1.185,1003.0,6999.0,0.0
2004-05-06 14:00:00,1.502,1002.0,6999.0,1.3
2004-05-06 15:00:00,1.837,1001.0,0.153,1.52
2004-05-06 16:00:00,2.19,1000.0,0.174,2.679
2004-05-06 17:00:00,4.4,999.0,0.166,7.79
2004-05-06 18:00:00,6.231,999.0,0.168,10.78
2004-05-06 19:00:00,6.586,999.0,0.154,4.591
2004-05-06 20:00:00,6.423,1000.0,0.15,2.805
2004-05-06 21:00:00,6.687,1001.0,0.131,3.04
2004-05-06 22:00:00,6.569,1002.0,0.12,1.901
2004-05-06 23:00:00,6.407,1002.0,0.106,3.679
2004-05-07 00:00:00,6.382,1002.0,0.097,2.898
2004-05-07 01:00:00,6.393,1003.0,0.089,1.692
2004-05-07 02:00:00,5.997,1003.0,0.095,2.177
2004-05-07 03:00:00,6.361,1003.0,0.086,3.321
2004-05-07 04:00:00,5.589,1003.0,0.081,2.334
2004-05-07 05:00:00,6.015,1004.0,0.082,3.76
2004-05-07 06:00:00,6.048,1004.0,0.072,2.914
2004-05-07 07:00:00,6.124,1005.0,0.069,1.77
2004-05-07 08:00:00,6.614,1006.0,0.065,0.705
2004-05-07 09:00:00,5.487,1007.0,0.066,0.454
2004-05-07 10:00:00,5.886,1008.0,0.056,0.298
2004-05-07 11:00:00,5.623,1009.0,0.055,0.0
2004-05-07 12:00:00,5.279,1010.0,0.053,1.05
2004-05-07 13:00:00,4.319,1010.0,0.053,0.58
2004-05-07 14:00:00,3.438,1011.0,0.055,0.0
2004-05-07 15:00:00,5.255,1011.0,0.048,0.0
2004-05-07 16:00:00,4.141,1011.0,0.051,0.094
2004-05-07 17:00:00,4.2,1011.0,0.049,0.0
2004-05-07 18:00:00,4.825,1012.0,0.048,0.768
2004-05-07 19:00:00,4.915,1012.0,0.05,1.05
2004-05-07 20:00:00,4.386,1013.0,0.042,1.567
2004-05-07 21:00:00,5.384,1013.0,0.039,1.269
2004-05-07 22:00:00,5.498,1014.0,0.045,1.426
2004-05-07 23:00:00,5.624,1015.0,0.041,2.115
2004-05-08 00:00:00,5.92,1015.0,0.046,0.141
2004-05-08 01:00:00,5.703,1015.0,0.043,0.0
2004-05-08 02:00:00,5.71,1016.0,0.042,0.486
2004-05-08 03:00:00,5.233,1016.0,0.038,0.282
2004-05-08 04:00:00,5.567,1016.0,0.038,0.094
2004-05-08 05:00:00,5.676,1016.0,0.037,0.235
2004-05-08 06:00:00,5.217,1017.0,0.03,0.423
2004-05-08 07:00:00,4.487,1017.0,0.032,0.0
2004-05-08 08:00:00,5.548,1018.0,0.024,1.097
2004-05-08 09:00:00,6.159,1018.0,0.028,1.128
2004-05-08 10:00:00,6.577,1018.0,0.023,0.752
2004-05-08 11:00:00,6.438,1019.0,0.021,0.862
2004-05-08 12:00:00,6.277,1019.0,0.018,1.55
2004-05-08 13:00:00,7.01,1019.0,0.01,0.395
2004-05-08 14:00:00,7.22,1019.0,0.003,0.794
2004-05-08 15:00:00,7.01,1019.0,0.005,2.365
2004-05-08 16:00:00,7.04,1019.0,0.0,0.799
2004-05-08 17:00:00,6.303,1019.0,0.005,0.141
2004-05-08 18:00:00,5.905,1019.0,0.004,1.629
2004-05-08 19:00:00,5.995,1020.0,0.005,1.472
2004-05-08 20:00:00,6.889,1020.0,0.006,1.018
2004-05-08 21:00:00,6.924,1021.0,0.004,0.673
2004-05-08 22:00:00,6.861,1021.0,0.001,0.846
2004-05-08 23:00:00,5.904,1021.0,0.004,0.846
2004-05-09 00:00:00,5.807,1021.0,0.003,0.861
2004-05-09 01:00:00,5.765,1021.0,0.004,0.627
2004-05-09 02:00:00,6.828,1022.0,0.003,0.251
2004-05-09 03:00:00,7.33,1022.0,0.0,0.298
2004-05-09 04:00:00,7.49,1022.0,0.0,0.0
2004-05-09 05:00:00,7.24,1022.0,0.003,0.0
2004-05-09 06:00:00,6.445,1022.0,0.002,0.736
2004-05-09 07:00:00,7.01,1022.0,0.007,0.047
2004-05-09 08:00:00,6.618,1023.0,0.003,0.063
2004-05-09 09:00:00,6.17,1024.0,0.002,0.016
2004-05-09 10:00:00,6.318,1024.0,0.002,0.125
2004-05-09 11:00:00,6.669,1024.0,0.003,0.172
2004-05-09 12:00:00,6.896,1024.0,0.004,0.439
2004-05-09 13:00:00,7.22,1024.0,0.004,0.345
2004-05-09 14:00:00,7.32,1024.0,0.004,0.342
2004-05-09 15:00:00,7.75,1024.0,0.003,0.234
2004-05-09 16:00:00,7.78,1024.0,0.004,0.0
2004-05-09 17:00:00,7.48,1024.0,0.004,0.141
2004-05-09 18:00:00,6.035,1024.0,0.003,0.0
2004-05-09 19:00:00,6.09,1025.0,0.004,0.0
2004-05-09 20:00:00,5.145,1025.0,0.001,0.0
2004-05-09 21:00:00,4.323,1025.0,0.001,0.0
2004-05-09 22:00:00,4.429,1026.0,0.002,0.0
2004-05-09 23:00:00,3.883,1026.0,0.001,0.0
2004-05-10 00:00:00,3.63,1026.0,0.002,0.0
2004-05-10 01:00:00,3.123,1026.0,0.001,0.0
2004-05-10 02:00:00,3.412,1026.0,0.004,0.0
2004-05-10 03:00:00,3.121,1026.0,0.0,0.031
2004-05-10 04:00:00,3.03,1025.0,0.0,0.0
2004-05-10 05:00:00,3.245,1025.0,0.0,0.0
2004-05-10 06:00:00,2.93,1025.0,0.001,0.0
2004-05-10 07:00:00,3.088,1025.0,0.0,0.007
2004-05-10 08:00:00,3.891,1025.0,0.0,0.207
2004-05-10 09:00:00,4.768,1025.0,0.0,0.101
2004-05-10 10:00:00,5.79,1026.0,0.004,0.292
2004-05-10 11:00:00,6.733,1025.0,0.002,0.287
2004-05-10 12:00:00,6.883,1025.0,0.005,0.046
2004-05-10 13:00:00,7.71,1024.0,0.004,0.031
2004-05-10 14:00:00,7.08,1024.0,0.003,0.0
2004-05-10 15:00:00,8.52,1023.0,0.005,0.335
2004-05-10 16:00:00,8.19,1023.0,0.006,0.0
2004-05-10 17:00:00,7.02,1023.0,0.004,0.0
2004-05-10 18:00:00,6.645,1023.0,0.003,0.0
2004-05-10 19:00:00,5.967,1023.0,0.001,0.0
2004-05-10 20:00:00,6.459,1022.0,0.002,0.0
2004-05-10 21:00:00,6.253,1022.0,0.002,0.0
2004-05-10 22:00:00,5.814,1022.0,0.001,0.0
2004-05-10 23:00:00,6.345,1021.0,0.0,0.0
2004-05-11 00:00:00,6.394,1020.0,0.001,0.0
2004-05-11 01:00:00,6.405,1020.0,0.004,0.101
2004-05-11 02:00:00,5.541,1020.0,0.003,1.065
2004-05-11 03:00:00,5.462,1018.0,0.002,0.799
2004-05-11 04:00:00,5.543,1017.0,0.004,0.0
2004-05-11 05:00:00,5.51,1016.0,0.004,0.078
2004-05-11 06:00:00,6.13,1015.0,0.003,0.251
2004-05-11 07:00:00,5.787,1015.0,0.004,0.595
2004-05-11 08:00:00,5.685,1014.0,0.004,1.3
2004-05-11 09:00:00,5.834,1014.0,0.003,1.958
2004-05-11 10:00:00,6.075,1014.0,0.004,1.237
2004-05-11 11:00:00,6.599,1013.0,0.004,0.955
2004-05-11 12:00:00,7.05,1013.0,0.004,0.658
2004-05-11 13:00:00,7.82,1012.0,0.005,0.564
2004-05-11 14:00:00,8.2,1011.0,0.004,1.0
2004-05-11 15:00:00,8.58,1010.0,0.005,2.268
2004-05-11 16:00:00,8.55,1010.0,0.004,1.565
2004-05-11 17:00:00,8.2,1010.0,0.005,0.157
2004-05-11 18:00:00,8.06,1010.0,0.002,0.094
2004-05-11 19:00:00,8.17,1011.0,0.004,0.0
2004-05-11 20:00:00,7.77,1011.0,0.002,0.11
2004-05-11 21:00:00,7.77,1011.0,0.005,0.0
2004-05-11 22:00:00,7.39,1011.0,0.001,0.0
2004-05-11 23:00:00,7.56,1011.0,0.004,0.0
2004-05-12 00:00:00,7.56,1010.0,0.003,0.031
2004-05-12 01:00:00,7.71,1010.0,0.001,0.0
2004-05-12 02:00:00,8.03,1010.0,0.002,0.016
2004-05-12 03:00:00,7.56,1009.0,0.003,0.0
2004-05-12 04:00:00,7.56,1009.0,0.004,0.031
2004-05-12 05:00:00,7.82,1010.0,0.003,0.391
2004-05-12 06:00:00,7.63,1009.0,0.004,1.315
2004-05-12 07:00:00,7.91,1009.0,0.006,1.848
2004-05-12 08:00:00,7.79,1009.0,0.004,1.66
2004-05-12 09:00:00,8.25,1010.0,0.003,1.707
2004-05-12 10:00:00,9.13,1010.0,0.004,0.266
2004-05-12 11:00:00,8.98,1009.0,0.004,0.125
2004-05-12 12:00:00,8.79,1009.0,0.005,0.0
2004-05-12 13:00:00,9.51,1008.0,0.004,0.094
2004-05-12 14:00:00,10.35,1006.0,0.004,0.0
2004-05-12 15:00:00,9.95,1006.0,0.005,0.0
2004-05-12 16:00:00,11.02,1005.0,0.003,0.579
2004-05-12 17:00:00,11.11,1005.0,0.004,0.0
2004-05-12 18:00:00,11.07,1005.0,0.003,0.0
2004-05-12 19:00:00,11.67,1005.0,0.003,1.029
2004-05-12 20:00:00,11.79,1005.0,0.003,0.0
2004-05-12 21:00:00,10.95,1004.0,0.004,0.208
2004-05-12 22:00:00,11.82,1004.0,0.002,2.141
2004-05-12 23:00:00,11.73,1004.0,0.002,0.0
2004-05-13 00:00:00,10.89,1004.0,0.009,0.0
2004-05-13 01:00:00,10.96,1004.0,0.002,1.19
2004-05-13 02:00:00,11.62,1003.0,0.004,0.078
2004-05-13 03:00:00,11.79,1003.0,0.0,0.0
2004-05-13 04:00:00,12.23,1002.0,0.001,1.832
2004-05-13 05:00:00,11.76,1003.0,0.004,0.0
2004-05-13 06:00:00,11.42,1003.0,0.005,0.188
2004-05-13 07:00:00,11.5,1004.0,0.004,0.0
2004-05-13 08:00:00,10.52,1005.0,0.005,0.0
2004-05-13 09:00:00,9.16,1006.0,0.003,0.0
2004-05-13 10:00:00,9.05,1006.0,0.003,0.642
2004-05-13 11:00:00,9.74,1007.0,0.004,0.125
2004-05-13 12:00:00,9.99,1007.0,0.005,0.141
2004-05-13 13:00:00,10.24,1007.0,0.005,0.047
2004-05-13 14:00:00,10.15,1006.0,0.004,0.0
2004-05-13 15:00:00,10.74,1006.0,0.004,0.125
2004-05-13 16:00:00,9.84,1006.0,0.005,0.0
2004-05-13 17:00:00,9.01,1006.0,0.004,0.0
2004-05-13 18:00:00,8.24,1006.0,0.003,0.0
2004-05-13 19:00:00,8.15,1007.0,0.003,0.0
2004-05-13 20:00:00,7.82,1007.0,0.002,0.0
2004-05-13 21:00:00,7.08,1006.0,0.001,0.0
2004-05-13 22:00:00,7.11,1006.0,0.001,0.0
2004-05-13 23:00:00,7.74,1006.0,0.002,0.0
2004-05-14 00:00:00,7.6,1006.0,0.002,0.0
2004-05-14 01:00:00,6.81,1006.0,0.002,0.0
2004-05-14 02:00:00,7.11,1006.0,0.003,0.094
2004-05-14 03:00:00,7.19,1005.0,0.003,0.0
2004-05-14 04:00:00,6.535,1005.0,0.002,0.0
2004-05-14 05:00:00,6.26,1004.0,0.003,0.0
2004-05-14 06:00:00,6.137,1004.0,0.003,0.0
2004-05-14 07:00:00,5.773,1004.0,0.002,0.0
2004-05-14 08:00:00,5.211,1004.0,0.001,0.0
2004-05-14 09:00:00,5.328,1005.0,0.001,0.016
2004-05-14 10:00:00,5.348,1005.0,0.001,0.022
2004-05-14 11:00:00,6.439,1005.0,0.002,0.142
2004-05-14 12:00:00,5.745,1005.0,0.003,0.0
2004-05-14 13:00:00,5.838,1004.0,0.002,0.11
2004-05-14 14:00:00,5.622,1004.0,0.001,0.031
2004-05-14 15:00:00,5.962,1003.0,0.001,0.0
2004-05-14 16:00:00,6.055,1003.0,0.002,0.0
2004-05-14 17:00:00,5.377,1003.0,0.003,0.047
2004-05-14 18:00:00,4.975,1004.0,0.0,0.0
2004-05-14 19:00:00,4.404,1004.0,0.0,0.0
2004-05-14 20:00:00,4.539,1004.0,0.0,0.0
2004-05-14 21:00:00,3.691,1004.0,0.001,0.0
2004-05-14 22:00:00,3.981,1004.0,0.0,0.0
2004-05-14 23:00:00,3.219,1005.0,0.0,0.0
